poiID,poiCat,poiLon,poiLat
1385,Store,139.7670552135,35.6796270392
1386,Shop,139.7187995911,35.8027044854
1387,Shop,139.7180753946,35.8013818503
1388,Restaurant,139.6555262804,35.8595591325
1389,Store,139.718735218,35.8030133872
1390,Store,139.7562593222,35.6561978513
1391,Transport,139.756731391,35.6555178838
1392,Transport,139.7776794434,35.6745896469
1393,Shop,139.7640224614,35.6766548721
1394,Shop,139.7648477554,35.6754960524
1395,Entertainment,139.7629259527,35.677345872
1396,Shop,139.7683668137,35.6802457973
1397,Store,139.767626524,35.6790954263
1398,Shop,139.768409729,35.6819626081
1399,Shop,139.7689944506,35.6831521532
1400,Store,139.768695,35.682521
1401,Shop,139.7177052498,35.8023129181
1402,Shop,139.71924752,35.8013296406
1403,Building,139.6952829918,35.6891790039
1404,Building,139.7185099125,35.8009685223
1405,Store,139.7681871057,35.6781683634
1406,Store,139.7670599696,35.6731474354
1407,Shop,139.76724027,35.672609
1408,Shop,139.7653868794,35.6743042142
1409,Entertainment,139.7191948221,35.8026283592
1410,Store,139.7638553381,35.6748903306
1411,Shop,139.6943217516,35.8213930536
1412,Restaurant,139.7180861235,35.8015004098
1413,School,139.7185528278,35.8010729422
1414,Entertainment,139.718247056,35.8011120996
1415,Store,139.7651267052,35.6757662289
1416,Shop,139.7772866366,35.7137715363
1417,Restaurant,139.653031826,35.8593004486
1418,Store,139.7664678097,35.6807774026
1419,Transport,139.6572858095,35.8587396017
1420,Entertainment,139.7143119347,35.8077266358
1421,Restaurant,139.7649459155,35.6996127626
1422,Shop,139.7646170855,35.6942275795
1423,Shop,139.7667129974,35.6776378773
1424,Restaurant,139.8133549926,35.6987670122
1425,Entertainment,139.8156809807,35.7003702488
1426,Store,139.7722935677,35.6980570012
1427,Transport,139.7432130575,35.7010890409
1428,Transport,139.7300434113,35.8001331581
1429,Building,139.7643327713,35.6826162065
1430,Shop,139.7308275912,35.8436708875
1431,Store,139.5079565048,35.6948244412
1432,Transport,139.7653949261,35.6775179967
1433,Restaurant,139.7661838656,35.6973550051
1434,Store,139.7657650709,35.6714345783
1435,Shop,139.7650157991,35.6725057431
1436,Restaurant,139.79793,35.655495
1437,Building,139.7345924377,35.68039395
1438,Store,139.7046911716,35.6916004637
1439,School,139.7747204341,35.6824980973
1440,Restaurant,139.797410702,35.6550369202
1441,Shop,139.804944098,35.7503130478
1442,Restaurant,139.8044800758,35.7508485394
1443,Shop,139.7128257016,35.649780412
1444,Restaurant,139.7097739577,35.6478809283
1445,Restaurant,139.7930216789,35.6551343099
1446,Entertainment,139.7938424349,35.6565944963
1447,Building,139.7428885102,35.6660785203
1448,Entertainment,139.7430145741,35.6662572066
1449,Entertainment,139.7666780546,35.6728711523
1450,Entertainment,139.760172,35.672066
1451,Shop,139.7208863497,35.7778317788
1452,Restaurant,139.7207093239,35.7813612529
1453,Restaurant,139.7969262462,35.6545724892
1454,Office,139.7126810701,35.7081008832
1455,Restaurant,139.7357591987,35.6741647658
1456,Shop,139.7639894485,35.6743194663
1457,Shop,139.704237,35.6665563583
1458,Restaurant,139.7125473619,35.6647481662
1459,Shop,139.7046965361,35.6916091773
1460,Restaurant,139.7978630662,35.6551887949
1461,Restaurant,139.736912,35.674518
1462,Restaurant,139.7636431006,35.6734283203
1463,Shop,139.76300776,35.6736941256
1464,Athletic & Sport,139.752702713,35.70476567
1465,Store,139.7046643496,35.6916788863
1466,Store,139.7665632426,35.6728105836
1467,Restaurant,139.737768,35.67434
1468,Shop,139.7339057922,35.6810562761
1469,Entertainment,139.7440552711,35.7028293622
1470,Restaurant,139.848178,35.76524
1471,Shop,139.805037654,35.7501686379
1472,Store,139.8045381512,35.751396931
1473,Restaurant,139.8084926605,35.7648484072
1474,Store,139.7733771801,35.6855965475
1475,Building,139.7337311513,35.6815656512
1476,Restaurant,139.7338359216,35.681928051
1477,Entertainment,139.7660574317,35.6743238241
1478,Entertainment,139.7363519669,35.6727419423
1479,Restaurant,139.579556042,35.7046978213
1480,Shop,139.7044792771,35.691992576
1481,Entertainment,139.7052554692,35.6919370196
1482,Shop,139.7554275398,35.6699733384
1483,Entertainment,139.7954878854,35.6560529105
1484,Store,139.7633785478,35.6731996318
1485,Restaurant,139.6222883463,35.7047580468
1486,Building,139.7299096568,35.6615291547
1487,Store,139.6617972851,35.6842153215
1488,Transport,139.763171,35.672868
1489,Restaurant,139.6181479355,35.7052921163
1490,Restaurant,139.7380712628,35.6740383904
1491,Restaurant,139.6207571493,35.7032310023
1492,Building,139.7641557455,35.674994916
1493,Shop,139.7630345821,35.6735176348
1494,Restaurant,139.7280371189,35.6590658556
1495,Restaurant,139.6204644442,35.7031152373
1496,Store,139.8048502207,35.7498602716
1497,Office,139.706805,35.720879
1498,Entertainment,139.7093260288,35.7292954224
1499,Entertainment,139.7009072624,35.6926103854
1500,Entertainment,139.739420414,35.6287155815
1501,Restaurant,139.7730365396,35.6727070795
1502,Restaurant,139.7647013235,35.6709481246
1503,School,139.734801,35.718471
1504,Restaurant,139.7643770278,35.7205854374
1505,Entertainment,139.7733325342,35.7170306486
1506,Museum,139.7764992714,35.7163694627
1507,Building,139.7707030177,35.6262803466
1508,Shop,139.7301399708,35.665751654
1509,Building,139.7439479828,35.6668673521
1510,Restaurant,139.7474563122,35.6999476832
1511,Restaurant,139.729657,35.665754
1512,Office,139.7632487676,35.6745820494
1513,Restaurant,139.8796355724,35.6345319391
1514,Entertainment,139.7611274011,35.6569986905
1515,Entertainment,139.7390996198,35.7018081521
1516,Restaurant,139.7672421338,35.673130069
1517,Shop,139.6980850881,35.6907310073
1518,Restaurant,139.763994813,35.6743412551
1519,Restaurant,139.7338950634,35.6808645506
1520,Shop,139.7043379311,35.6911687957
1521,Shop,139.6201197734,35.7052355152
1522,Restaurant,139.737156,35.676911
1523,Shop,139.7886511526,35.7129327512
1524,Restaurant,139.8026119173,35.7502292409
1525,Restaurant,139.7108656168,35.6628555604
1526,Transport,139.7043585777,35.8156555742
1527,Restaurant,139.7041783607,35.8153964479
1528,Store,139.7012794018,35.8157164746
1529,Restaurant,139.704872,35.815752
1530,Restaurant,139.7049593925,35.8153945721
1531,Transport,139.7014407981,35.6903948776
1532,Entertainment,139.705222249,35.6922626967
1533,Restaurant,139.7041933204,35.8156092477
1534,Restaurant,139.70277071,35.8145658848
1535,Restaurant,139.7031891346,35.8148638652
1536,Store,139.7034413,35.81480731
1537,Entertainment,139.7723847628,35.6991417528
1538,Restaurant,139.702411294,35.8156512242
1539,Building,139.8496076662,35.705644223
1540,Store,139.7041654587,35.8154815729
1541,Restaurant,139.7726635581,35.7006705312
1542,Shop,139.7019016743,35.8123581847
1543,Restaurant,139.7030912988,35.8149360937
1544,Restaurant,139.7045570612,35.8155642236
1545,Restaurant,139.7049942613,35.8160035757
1546,Restaurant,139.7031596303,35.8144636577
1547,Shop,139.7714138031,35.7002787657
1548,Restaurant,139.7040786294,35.8153051589
1549,Entertainment,139.759725,35.67089078
1550,Building,139.7123730183,35.7306889316
1551,Entertainment,139.7147957166,35.729942196
1552,Restaurant,139.7162514925,35.7295545298
1553,Entertainment,139.7135129571,35.7287401893
1554,Transport,139.7014577687,35.6895799654
1555,Entertainment,139.7058928013,35.6900102106
1556,Entertainment,139.7020089626,35.6902525628
1557,Transport,139.700461328,35.6893196387
1558,Restaurant,139.7011238337,35.6938790451
1559,Shop,139.7737808526,35.6979633373
1560,Transport,139.8145008087,35.6969068871
1561,Restaurant,139.76369977,35.6810824204
1562,Restaurant,139.7705368631,35.7019201905
1563,Restaurant,139.7722238302,35.7020517765
1564,Restaurant,139.7339178622,35.5728702197
1565,Restaurant,139.7692538937,35.7006546457
1566,Shop,139.7717504203,35.7003528235
1567,Shop,139.8453354836,35.7039641444
1568,Restaurant,139.7694100123,35.699472
1569,Store,139.770556,35.6998818333
1570,Store,139.7036298407,35.8156489902
1571,Restaurant,139.7746270895,35.6990197735
1572,Shop,139.7057399154,35.8152118702
1573,Restaurant,139.7708666325,35.6985623492
1574,Scenic Lookout,139.7680009038,35.6979517523
1575,Restaurant,139.7565436363,35.6560758063
1576,Restaurant,139.7735971313,35.7008371289
1577,Restaurant,139.7751045227,35.697932842
1578,Office,139.7023200989,35.8129324101
1579,Building,139.718477726,35.8010250831
1580,Building,139.7074484825,35.8111575181
1581,Transport,139.9037003517,35.7060115034
1582,Restaurant,139.9035390265,35.7059670436
1583,Store,139.9052475599,35.7037811128
1584,Store,139.908359,35.700547
1585,Transport,139.8587357998,35.7165480364
1586,Building,139.8637354374,35.7025353181
1587,Transport,139.8816709878,35.7327514456
1588,Transport,139.8816740513,35.732944623
1589,Scenic Lookout,139.7681200504,35.7014375438
1590,Shop,139.8944260956,35.696209213
1591,Shop,139.903689,35.705641
1592,Shop,139.9035823345,35.7060376396
1593,Restaurant,139.7744715214,35.6957807175
1594,Store,139.9071689119,35.7047247255
1595,Transport,139.6859340036,35.7774472147
1596,Restaurant,139.6822410822,35.7781059606
1597,Restaurant,139.476915624,35.6661839516
1598,Restaurant,139.4777226448,35.6698482813
1599,Shop,139.47912,35.670663
1600,Store,139.4791410284,35.671841939
1601,Store,139.479868412,35.6728617829
1602,Restaurant,139.479393661,35.6713299883
1603,Athletic & Sport,139.472167,35.677186
1604,Entertainment,139.481512,35.672603
1605,Entertainment,139.5439383388,35.6542516469
1606,Shop,139.7687959671,35.6798536273
1607,Scenic Lookout,139.7701129317,35.6860082964
1608,Transport,139.7709739208,35.6971094652
1609,Scenic Lookout,139.7307178374,35.6858526833
1610,Scenic Lookout,139.7311994433,35.6860758317
1611,Office,139.7340345383,35.6857882616
1612,Church,139.7309499979,35.6851695464
1613,School,139.732221365,35.6829386464
1614,Park,139.7283267975,35.6835007345
1615,Scenic Lookout,139.7328181609,35.6818961179
1616,Scenic Lookout,139.734454569,35.682185467
1617,Park,139.7287237644,35.6829996484
1618,Building,139.7146475315,35.6875572375
1619,Building,139.7143658996,35.6876095219
1620,Entertainment,139.7146959674,35.6875656359
1621,Park,139.7138214111,35.6872043168
1622,Scenic Lookout,139.7151839733,35.6874929712
1623,Shop,139.7011895478,35.6918313745
1624,Restaurant,139.7018258148,35.6914552954
1625,Restaurant,139.7080841661,35.6895505562
1626,Building,139.6937953681,35.6919288579
1627,Restaurant,139.6943107652,35.6915436522
1628,Shop,139.6326041222,35.667922021
1629,Transport,139.6366381645,35.6513682132
1630,Store,139.6363351663,35.6514249541
1631,Shop,139.6357637644,35.6514946244
1632,Church,139.6473938227,35.6487484047
1633,Church,139.6470706165,35.6484214675
1634,School,139.6530582274,35.6481567379
1635,Park,139.654994,35.64669047
1636,Building,139.6561270952,35.6471921716
1637,Building,139.6549093723,35.6459149044
1638,Building,139.6532571316,35.6466254685
1639,Restaurant,139.6469851704,35.6439209378
1640,Transport,139.6466052532,35.6433995438
1641,Restaurant,139.6485418081,35.6429853953
1642,Museum,139.6472167969,35.6414028927
1643,School,139.6323251724,35.6409407785
1644,Store,139.634403,35.638826
1645,Museum,139.6317136288,35.6389702241
1646,Shop,139.6262000227,35.6380533761
1647,Park,139.6223258972,35.6300585262
1648,Building,139.6211403608,35.6333373095
1649,Entertainment,139.622014761,35.6316107329
1650,Athletic & Sport,139.6247935295,35.628301357
1651,Shop,139.6277761459,35.628549892
1652,Office,139.6327640102,35.6268309411
1653,Entertainment,139.6313893969,35.6264824727
1654,School,139.6497488022,35.6211196708
1655,Church,139.6528788665,35.6191997448
1656,Park,139.6617758274,35.6257505587
1657,Scenic Lookout,139.6459240687,35.6049402159
1658,Scenic Lookout,139.646457108,35.6074845662
1659,Church,139.6468359232,35.6037754416
1660,Scenic Lookout,139.6421527863,35.6056378259
1661,School,139.6370524121,35.614075355
1662,Transport,139.6211349964,35.6370432191
1663,Museum,139.6127665043,35.6594319764
1664,Shop,139.6165744961,35.6593304168
1665,Transport,139.6321213245,35.6667736515
1666,Park,139.7072446346,35.688504887
1667,Park,139.704079628,35.6935152606
1668,Scenic Lookout,139.7075992453,35.6902093067
1669,Scenic Lookout,139.6994861861,35.6921408281
1670,Scenic Lookout,139.70436387,35.690882
1671,Entertainment,139.7012313723,35.6919389509
1672,Shop,139.7012901306,35.6955476398
1673,Scenic Lookout,139.7073648635,35.6856321097
1674,Park,139.706929,35.687101
1675,Scenic Lookout,139.708147802,35.6869200668
1676,Scenic Lookout,139.705876708,35.6920840686
1677,Restaurant,139.6969047189,35.6895745193
1678,Office,139.695864,35.68863703
1679,Store,139.6964297411,35.6899010438
1680,Entertainment,139.6971648932,35.6896137316
1681,Building,139.4715809599,35.6750112429
1682,Restaurant,139.7031784058,35.6714432941
1683,Building,139.7021438758,35.670074061
1684,Park,139.7003889084,35.6689941082
1685,Museum,139.7025132179,35.67306878
1686,Building,139.702835083,35.6701969207
1687,Building,139.700033,35.67556
1688,Building,139.699434042,35.6755832062
1689,Museum,139.6981358528,35.6794353104
1690,School,139.692825079,35.6752520211
1691,Shop,139.6932864189,35.6744763455
1692,Entertainment,139.6966767311,35.6672508697
1693,Shop,139.701652,35.690422
1694,Store,139.7023442388,35.691720276
1695,Restaurant,139.6502825618,35.668853561
1696,Shop,139.65021841,35.6685701468
1697,Restaurant,139.6503254771,35.6686868652
1698,Building,139.6457308531,35.6692207265
1699,Restaurant,139.5781713724,35.7005902435
1700,Entertainment,139.5767819881,35.7025178932
1701,Restaurant,139.643724,35.676199
1702,Store,139.643150568,35.6751212898
1703,Transport,139.6665501595,35.6616286659
1704,Entertainment,139.6686547484,35.6614611871
1705,Park,139.6799186959,35.6625670359
1706,Scenic Lookout,139.6801650524,35.6621342446
1707,Museum,139.6808838844,35.6627705719
1708,Entertainment,139.679210186,35.6608223484
1709,Store,139.6837323904,35.6586517884
1710,Park,139.680736,35.658459
1711,Entertainment,139.68562603,35.6593448049
1712,School,139.6849822998,35.6605041776
1713,School,139.6866989136,35.6594842792
1714,Building,139.6868226632,35.6526142488
1715,Transport,139.6860444546,35.6512374428
1716,Transport,139.6873855591,35.6515077014
1717,Park,139.6835575096,35.6517809041
1718,Transport,139.6779897809,35.6472292251
1719,Scenic Lookout,139.6690285206,35.6436436724
1720,Store,139.668694617,35.6455995696
1721,Restaurant,139.6701759,35.64369113
1722,Building,139.6697262261,35.6437462055
1723,Transport,139.6711581945,35.6435128893
1724,Museum,139.6449107677,35.647991543
1725,Restaurant,139.64043,35.665974
1726,Restaurant,139.6969235519,35.6895842862
1727,School,139.7621011734,35.6986669035
1728,Scenic Lookout,139.76187611,35.6989685108
1729,Museum,139.761865139,35.6986581907
1730,Building,139.7627475858,35.6984839333
1731,Church,139.7654163837,35.6980395754
1732,Transport,139.7655183077,35.6997472904
1733,Scenic Lookout,139.7664356232,35.7007840996
1734,Building,139.7672845423,35.7022075121
1735,Museum,139.7638821602,35.7041928414
1736,Scenic Lookout,139.766522,35.700129
1737,Museum,139.7611033916,35.7086163651
1738,Transport,139.7605863959,35.7074952613
1739,Transport,139.7599285841,35.7066866848
1740,Museum,139.7191599072,35.7088472166
1741,Scenic Lookout,139.7219029069,35.7095768318
1742,School,139.7208487988,35.7090171054
1743,School,139.721568,35.708982
1744,Park,139.7134780884,35.7036809949
1745,Scenic Lookout,139.713544,35.703735
1746,Transport,139.7048467398,35.6908674263
1747,Building,139.782304,35.656468
1748,Office,139.782298,35.657331
1749,Shop,139.7819050816,35.6578055052
1750,Building,139.7814184427,35.6564637345
1751,Store,139.6973660588,35.6896986915
1752,Shop,139.4818483868,35.6721404662
1753,Restaurant,139.6989077929,35.6892680357
1754,Transport,139.7649979591,35.6712166822
1755,Shop,139.7697991133,35.6651589331
1756,Shop,139.7685200677,35.6652857232
1757,Building,139.767921567,35.6639778364
1758,Shop,139.7695933537,35.6636044302
1759,Restaurant,139.7697079182,35.6636422448
1760,Museum,139.7736883163,35.6630364331
1761,Transport,139.7749060392,35.6622519219
1762,Building,139.7770142555,35.6592314819
1763,Building,139.7772766511,35.6596981733
1764,Building,139.7785109282,35.666710458
1765,Museum,139.7747304191,35.667675485
1766,Shop,139.7771859169,35.6673249581
1767,Shop,139.812242,35.71035
1768,Museum,139.8068209135,35.7138793974
1769,Building,139.8067948222,35.7149996585
1770,Transport,139.8033642769,35.7141437911
1771,Park,139.8011666165,35.7134944716
1772,Museum,139.714506,35.643138
1773,Shop,139.7130382061,35.642963598
1774,Shop,139.7104310989,35.6462941633
1775,Office,139.7145064444,35.6434329765
1776,Office,139.7079849243,35.6448207104
1777,Store,139.712186,35.646284
1778,Transport,139.6990907192,35.6443150221
1779,Building,139.70028162,35.6438093306
1780,Restaurant,139.698742,35.644354
1781,Building,139.6986991167,35.6432600414
1782,Shop,139.698405,35.643312
1783,Museum,139.7896206379,35.7174060557
1784,Office,139.789301,35.71740154
1785,Building,139.7893846035,35.7173929895
1786,Shop,139.7888964415,35.7144530369
1787,Shop,139.796090126,35.7117786746
1788,Shop,139.7928446531,35.712919863
1789,Shop,139.7349786758,35.6062440729
1790,Store,139.7353127035,35.6057411187
1791,Scenic Lookout,139.7355571743,35.6090357514
1792,Store,139.7340238094,35.605655272
1793,Museum,139.7301453352,35.5967311369
1794,Museum,139.7168056981,35.5623447085
1795,Scenic Lookout,139.7169220448,35.5624080022
1796,School,139.7452066331,35.6470080295
1797,Shop,139.7599244951,35.7383184742
1798,Office,139.7593331337,35.7380915405
1799,Transport,139.7610282898,35.7379260779
1800,Transport,139.798874082,35.7331321435
1801,Museum,139.7958274952,35.7368410025
1802,Building,139.7954785824,35.7374209795
1803,Building,139.7961008549,35.7374471054
1804,Transport,139.7974312305,35.739380395
1805,Transport,139.7989290218,35.7320850928
1806,Scenic Lookout,139.7988041585,35.7324333101
1807,Scenic Lookout,139.8028492928,35.7505350814
1808,Transport,139.8039087835,35.7523073493
1809,Entertainment,139.709571,35.728925
1810,Restaurant,139.7029865829,35.7137162824
1811,Entertainment,139.7039041,35.7134468286
1812,Shop,139.7045516968,35.7131289339
1813,Shop,139.774186,35.71101
1814,Athletic & Sport,139.7744208846,35.7145404245
1815,Entertainment,139.7754543367,35.7150145561
1816,Scenic Lookout,139.7753445004,35.715202424
1817,Transport,139.866900444,35.7508659537
1818,Transport,139.8753118515,35.75649928
1819,Building,139.8756229877,35.7569106627
1820,Building,139.8775299142,35.7631824038
1821,Park,139.8815345764,35.7582840993
1822,Transport,139.8837527633,35.7594637993
1823,Transport,139.8764920235,35.7576833597
1824,Transport,139.8293495178,35.7309066652
1825,Shop,139.8170669486,35.7204695185
1826,Museum,139.81939118,35.724598
1827,Transport,139.8194843531,35.7249536139
1828,Transport,139.8183041811,35.7224146133
1829,Office,139.8137927055,35.7123100697
1830,Transport,139.8401856422,35.7475745832
1831,Restaurant,139.8405343294,35.7477661482
1832,Park,139.8415426698,35.7481226178
1833,Building,139.8433666197,35.7528997673
1834,Transport,139.8562926614,35.7458863827
1835,Restaurant,139.8567988532,35.7461856588
1836,Transport,139.8594760895,35.7455892462
1837,Transport,139.8638284069,35.7494539636
1838,Scenic Lookout,139.9018703326,35.7340031166
1839,Transport,139.899430275,35.7341116351
1840,Scenic Lookout,139.8967323093,35.7386442721
1841,Transport,139.9006319046,35.7367242869
1842,Transport,139.861863,35.74946
1843,Transport,139.8275148869,35.7476442432
1844,Transport,139.8192858696,35.7460420467
1845,Transport,139.8171401024,35.7450841965
1846,Transport,139.8190712929,35.7457111543
1847,Transport,139.8233145475,35.7442678377
1848,Scenic Lookout,139.8183209726,35.7428905579
1849,Transport,139.8120546341,35.7408695184
1850,Restaurant,139.781402,35.744287
1851,Store,139.5174274,35.67686654
1852,Shop,139.4791608984,35.6710442682
1853,Store,139.4815582037,35.6712079664
1854,Store,139.4858177502,35.6713457525
1855,Shop,139.471936,35.67499101
1856,Shop,139.472069,35.674995
1857,Store,139.7031489015,35.6927201571
1858,Shop,139.6988010407,35.6894089559
1859,Store,139.7018641233,35.6916331398
1860,Store,139.7571713,35.65690614
1861,Shop,139.7628039122,35.6545262542
1862,Transport,139.7661419213,35.682282872
1863,Restaurant,139.6969382465,35.689563627
1864,Store,139.6980451997,35.6900395985
1865,Shop,139.7013760147,35.6893872425
1866,Shop,139.69765,35.688873
1867,Store,139.6988479594,35.6885794766
1868,Restaurant,139.6983194331,35.6913452977
1869,Shop,139.6986661639,35.6901766592
1870,Transport,139.7562915087,35.6553435323
1871,Transport,139.7626429796,35.6540576777
1872,Office,139.7636032105,35.6559276085
1873,Transport,139.7607707977,35.6508451302
1874,Park,139.755053,35.64151
1875,Park,139.7752332687,35.6285934945
1876,Athletic & Sport,139.7779798508,35.6330757094
1877,Entertainment,139.7905218601,35.6331193095
1878,Scenic Lookout,139.7916430235,35.6327530681
1879,Museum,139.7904574871,35.6331367495
1880,Building,139.7870081663,35.6286937803
1881,Museum,139.7855114937,35.6308128327
1882,Transport,139.7749550822,35.6351771607
1883,Scenic Lookout,139.7759036693,35.6356994721
1884,Transport,139.7561788559,35.6374530385
1885,Transport,139.757269204,35.647011556
1886,Office,139.7571444511,35.6567993562
1887,Entertainment,139.7573540517,35.656460074
1888,Building,139.7582674198,35.6564948697
1889,Office,139.7593653202,35.6568690956
1890,Entertainment,139.7532703429,35.6462527137
1891,Transport,139.739209389,35.6280488404
1892,Factory,139.7558140755,35.6205876684
1893,Building,139.7615965909,35.6011290413
1894,Transport,139.7678947449,35.601241308
1895,Shop,139.7603845596,35.5810002536
1896,Park,139.760665521,35.583963663
1897,Building,139.7650357658,35.5946723756
1898,Park,139.7500426221,35.6171245239
1899,Transport,139.7453967142,35.6233342998
1900,Restaurant,139.741577,35.628882
1901,Office,139.7416305542,35.6322560235
1902,Transport,139.7474557254,35.6394716213
1903,Scenic Lookout,139.7483763099,35.6471115256
1904,Scenic Lookout,139.7485774755,35.6472488416
1905,Scenic Lookout,139.7822196482,35.6843201715
1906,Shop,139.543633908,35.6506446141
1907,Transport,139.7599983215,35.6524666764
1908,Transport,139.7592848539,35.649123291
1909,Transport,139.7576808929,35.6418126898
1910,Office,139.7764670849,35.6279176524
1911,Park,139.784227,35.626696
1912,Transport,139.7863441199,35.6276282354
1913,Shop,139.7940731049,35.6297794746
1914,Scenic Lookout,139.7917473112,35.6302622188
1915,Shop,139.7948992252,35.6301980517
1916,Transport,139.8034286499,35.6406617649
1917,Transport,139.8007786274,35.6503917888
1918,Transport,139.7892719507,35.6588871532
1919,Transport,139.774825573,35.6700574651
1920,Scenic Lookout,139.8647117615,35.6843155374
1921,Shop,139.8649585247,35.6842719653
1922,Transport,139.8643255234,35.6838100992
1923,Scenic Lookout,139.8474571109,35.6830671863
1924,Transport,139.8552489281,35.6864941138
1925,Shop,139.698420167,35.6899034664
1926,Store,139.5443353057,35.6535999956
1927,Shop,139.5431323349,35.6535683937
1928,Shop,139.5443326235,35.6510434662
1929,Restaurant,139.4797208905,35.6715674946
1930,Entertainment,139.4794499874,35.6717352739
1931,Restaurant,139.4784853201,35.6722612032
1932,Transport,139.6458756924,35.7918791136
1933,Building,139.6463370323,35.7938676466
1934,Museum,139.6432578564,35.7854519392
1935,Park,139.6438157558,35.785617303
1936,Scenic Lookout,139.6433329582,35.7845380807
1937,Church,139.6442073584,35.781844313
1938,Scenic Lookout,139.6444568038,35.7809043014
1939,Entertainment,139.6444916725,35.7842160519
1940,Park,139.6576072022,35.7843190286
1941,Building,139.6418738365,35.794424601
1942,Transport,139.654211998,35.7902125367
1943,School,139.750550887,35.723449487
1944,Building,139.750546217,35.7219573232
1945,Transport,139.7553151846,35.7020735577
1946,Transport,139.7117722034,35.5963472808
1947,Transport,139.7116756439,35.5956929764
1948,Transport,139.7126841545,35.5935555448
1949,Church,139.7100448608,35.5908291461
1950,Museum,139.7105016669,35.588713211
1951,Scenic Lookout,139.7063226238,35.5770977975
1952,Church,139.7052611411,35.5789886283
1953,Building,139.7050410432,35.5770718482
1954,Church,139.706617,35.579101
1955,Building,139.7065365314,35.5770648683
1956,Store,139.759973,35.695364
1957,Restaurant,139.7589576244,35.6954016936
1958,Shop,139.7596053779,35.6961455808
1959,Store,139.7597341239,35.6958384423
1960,Transport,139.8372459412,35.635848627
1961,Park,139.8377342312,35.6473987784
1962,Factory,139.8345690966,35.649947163
1963,Transport,139.8243176937,35.6551953331
1964,Transport,139.8207503557,35.6573703457
1965,Transport,139.8136907816,35.659240199
1966,Transport,139.8070389032,35.6603211199
1967,Factory,139.8162603378,35.6631192422
1968,Transport,139.8052310944,35.6648015551
1969,Park,139.7953176498,35.680202223
1970,Restaurant,139.7745144367,35.706468885
1971,Restaurant,139.480322,35.699325
1972,Transport,139.5497050881,35.7071680202
1973,Transport,139.52611,35.712633
1974,Scenic Lookout,139.5248749564,35.7157455579
1975,Transport,139.5079994202,35.7124755855
1976,Store,139.49690358,35.71939313
1977,Museum,139.4969324086,35.71643922
1978,Store,139.501491,35.741528
1979,Office,139.500853103,35.7416642192
1980,Transport,139.5198976994,35.7720998576
1981,Restaurant,139.518848,35.770941
1982,Shop,139.5205521584,35.773257591
1983,Office,139.4787237586,35.7127276642
1984,Office,139.4743291579,35.7035639672
1985,Transport,139.480623,35.696251
1986,Building,139.4853508472,35.6957327951
1987,Store,139.4875556231,35.6977999696
1988,Transport,139.4910493757,35.697377199
1989,Scenic Lookout,139.514947,35.693053
1990,Transport,139.5229768753,35.6882543601
1991,Park,139.5240099389,35.6837173329
1992,Transport,139.5278777599,35.6826654699
1993,Building,139.5598196983,35.683374374
1994,Building,139.5591115952,35.6797839079
1995,Restaurant,139.5608988606,35.7037638742
1996,Restaurant,139.560179,35.701435
1997,Restaurant,139.5607148059,35.703865882
1998,Restaurant,139.5611127627,35.6986700973
1999,Restaurant,139.5609676838,35.7000631266
2000,Restaurant,139.562314,35.700804
2001,Restaurant,139.561512,35.700571
2002,Shop,139.5609983498,35.7018300756
2003,Store,139.5609596372,35.7024612623
2004,Store,139.5608090354,35.7016202522
2005,Shop,139.5610132732,35.700164499
2006,Store,139.560883,35.700186
2007,Restaurant,139.5615206711,35.7020883177
2008,Restaurant,139.5618769526,35.7004290593
2009,Restaurant,139.560418,35.701472
2010,Restaurant,139.564853,35.7013
2011,Restaurant,139.5130687952,35.794637809
2012,Restaurant,139.476955533,35.6669588735
2013,Entertainment,139.4774276018,35.6672290789
2014,Restaurant,139.477122,35.668192
2015,Entertainment,139.8080527782,35.6796793288
2016,School,139.8021106269,35.6810590968
2017,Restaurant,139.760172,35.708687
2018,Store,139.702979,35.691322
2019,Store,139.6991282702,35.6893131033
2020,Store,139.700423594,35.6944194645
2021,Restaurant,139.6990585327,35.689753153
2022,Transport,139.6853969403,35.5129412206
2023,Scenic Lookout,139.751459921,35.5183019852
2024,Transport,139.752393161,35.5235461775
2025,Transport,139.7409906738,35.5263147062
2026,Restaurant,139.7196364403,35.5297531321
2027,Athletic & Sport,139.7107315063,35.5323484617
2028,Park,139.7119867802,35.5298077025
2029,Building,139.7045248747,35.5310562643
2030,Building,139.7038865089,35.5297247554
2031,Shop,139.6996593475,35.5299692308
2032,Building,139.7083497047,35.5288690855
2033,Athletic & Sport,139.7097015381,35.5270747686
2034,Building,139.6942466497,35.5286158754
2035,Shop,139.7059571743,35.5267429684
2036,Shop,139.6966391802,35.5292969216
2037,Shop,139.6976745129,35.5309514907
2038,Shop,139.7002226114,35.5313793156
2039,Store,139.6954214573,35.5318944488
2040,Scenic Lookout,139.7625625134,35.6641913939
2041,Building,139.76305287,35.665688
2042,Shop,139.757359,35.661042
2043,Shop,139.7607815266,35.6648451379
2044,Scenic Lookout,139.7634744644,35.6602949687
2045,Transport,139.7615666425,35.6614938685
2046,Transport,139.7671276331,35.6600814008
2047,Building,139.7608405352,35.6629732367
2048,Office,139.7607707977,35.6613758753
2049,Building,139.7638392448,35.6641478108
2050,Office,139.7575936223,35.6514476992
